2020-02-03,Washington,2020-03-10,89,30.0,10.1,0,9.3,4.2,22.4,1.4,13.8,3.9,53.9,4.6,0,4.2,1.7,25.0,1.1,8.0,1.5,28,4,0,1,0,34,0,22,0
2020-02-03,Northern Marianas,2020-03-14,6,21.6,11.3,0,8.1,3.7,26.6,2.3,16.7,4.8,26.2,6.5,0,4.0,2.2,43.2,1.4,14.2,2.3,3,0,0,0,0,2,0,1,0
2020-02-03,Ohio,2020-03-17,136,29.7,9.0,0,7.5,3.5,23.3,2.1,15.6,4.2,51.0,3.8,0,3.3,1.5,26.4,1.4,10.8,1.8,65,4,0,3,0,49,0,15,0
2020-02-03,Arizona,2020-03-17,67,31.8,9.3,0,7.7,2.9,22.2,2.3,13.9,5.0,58.2,3.9,0,2.9,1.3,22.8,1.1,7.9,1.9,34,1,0,1,0,24,0,7,0
2020-02-03,Florida,2020-03-17,219,36.3,13.7,0,5.3,4.3,16.8,1.9,13.3,3.4,73.2,6.3,0,1.7,1.3,9.8,0.7,6.0,1.0,120,23,0,0,0,55,0,21,0
2020-02-03,Illinois,2020-03-17,155,28.8,9.5,0,10.7,4.8,21.6,1.4,14.5,3.8,50.2,4.3,0,6.0,2.2,24.1,1.3,10.2,1.8,71,4,0,6,0,53,0,21,0
2020-02-03,Georgia,2020-03-24,105,38.3,12.3,0,5.3,3.1,17.8,2.4,11.9,3.8,76.4,4.8,0,1.3,1.0,9.9,1.0,4.3,1.3,63,7,0,0,0,29,0,6,0
2020-02-03,Puerto Rico,2020-03-29,51,30.6,8.5,0,7.3,3.0,23.1,2.6,15.1,4.7,52.7,3.8,0,3.3,1.7,25.4,1.4,9.7,2.0,22,1,0,0,0,17,0,11,0
2020-02-03,Alaska,2020-04-04,15,24.9,9.4,0,6.8,3.2,25.5,3.0,16.3,5.9,34.3,5.1,0,3.4,2.1,36.5,2.0,13.5,3.1,7,0,0,0,0,5,0,3,0
2020-02-03,Hawaii,2020-04-04,24,41.7,9.4,0,4.6,3.1,17.5,2.7,12.0,3.8,81.6,2.7,0,1.2,1.0,8.0,0.8,4.0,0.8,9,1,0,0,0,9,0,6,0
2020-02-03,Louisiana,2020-04-04,54,28.9,8.1,0,8.6,3.3,24.5,2.8,14.0,4.8,46.3,3.6,0,4.2,1.9,30.7,1.8,9.2,2.3,35,1,0,0,0,15,0,3,0
2020-02-03,Wyoming,2020-04-04,14,24.4,9.3,0,10.4,5.1,24.2,1.3,15.9,4.3,34.7,5.2,0,6.4,3.2,33.1,1.5,13.4,2.4,6,0,0,0,0,6,0,2,0
2020-02-03,Wisconsin,2020-04-07,84,24.6,10.5,0,9.3,3.6,23.0,2.6,17.4,4.0,34.8,6.8,0,5.7,2.3,29.2,2.1,16.5,2.7,30,2,0,3,0,30,0,19,0
2020-02-03,Connecticut,2020-04-28,60,36.1,9.6,0,7.8,2.5,19.9,2.1,13.6,3.4,64.2,4.2,0,3.5,1.6,15.7,1.5,7.7,1.7,22,2,0,1,0,20,0,15,0
2020-02-03,Delaware,2020-04-28,21,32.6,10.0,0,7.6,2.5,20.7,2.9,14.9,3.7,56.0,5.2,0,3.9,1.8,19.0,2.0,10.0,2.1,12,1,0,0,0,6,0,2,0
2020-02-03,Maryland,2020-04-28,96,29.8,16.2,0,7.2,2.4,19.9,2.3,13.5,3.7,48.0,12.6,0,4.0,2.0,19.6,2.1,9.1,2.5,48,3,0,1,0,30,0,14,0
2020-02-03,New York,2020-04-28,274,31.7,9.1,0,9.3,4.5,21.2,1.2,13.9,4.1,52.9,4.7,0,5.1,2.7,21.3,1.7,9.2,2.4,111,60,0,2,0,74,0,27,0
2020-02-03,Pennsylvania,2020-04-28,186,25.7,9.1,0,9.7,3.0,23.7,2.6,17.0,4.1,35.7,5.5,0,6.4,2.4,29.5,2.4,15.3,2.9,94,4,0,4,0,63,0,21,0
2020-02-03,Rhode Island,2020-04-28,26,29.7,9.0,0,7.5,3.5,23.3,2.1,15.6,4.2,46.4,5.2,0,4.0,2.5,26.0,1.9,11.7,2.5,9,1,0,1,0,9,0,6,0
2020-02-03,Guam,2020-05-02,7,22.0,7.3,0,11.3,7.1,26.2,1.3,15.4,4.4,26.7,4.4,0,8.3,4.8,37.6,1.9,13.0,3.3,3,0,0,0,0,2,0,2,0
2020-02-03,Kansas,2020-05-02,39,27.2,6.4,0,13.3,5.4,22.5,1.1,14.9,4.0,40.1,3.8,0,9.6,3.5,26.6,1.9,11.6,2.9,13,0,0,2,0,15,0,9,0
2020-02-03,Indiana,2020-05-05,82,22.2,8.9,0,11.1,7.0,25.3,1.3,14.9,4.3,27.5,6.1,0,8.1,4.8,35.8,2.0,12.6,3.0,34,0,0,8,0,28,0,12,0
2020-02-03,Nebraska,2020-05-12,29,28.4,11.8,0,7.8,4.3,26.3,2.2,10.5,3.8,40.3,7.7,0,4.2,2.9,33.5,2.1,6.6,2.8,11,1,0,1,0,12,0,4,0
2020-02-03,West Virginia,2020-05-12,28,29.9,12.0,0,6.6,4.1,23.3,1.8,13.5,3.8,45.9,7.3,0,4.0,3.1,25.8,2.2,9.4,2.4,13,2,0,0,0,12,0,1,0
2020-02-03,Kentucky,2020-05-19,54,24.4,9.7,0,7.6,4.1,25.4,2.5,16.3,5.1,31.3,6.1,0,5.3,3.4,33.8,2.6,13.9,3.7,26,3,0,0,0,20,0,5,0
2020-02-03,Oregon,2020-05-19,61,40.2,11.8,0,4.0,2.8,17.9,2.7,11.7,3.9,71.9,5.2,0,1.8,1.6,10.7,1.5,5.5,1.8,21,2,0,1,0,22,0,14,0
2020-02-03,District of Columbia,2020-06-02,20,29.0,9.4,0,7.8,2.9,23.7,2.3,14.8,5.1,41.9,6.0,0,5.2,2.8,26.4,2.6,11.8,3.5,12,1,0,0,0,6,0,1,0
2020-02-03,Montana,2020-06-02,19,29.9,8.8,0,7.7,3.1,23.7,1.7,15.6,4.4,43.4,5.5,0,5.1,2.7,25.8,2.4,11.9,3.2,9,0,0,0,0,7,0,3,0
2020-02-03,New Jersey,2020-06-02,126,26.8,7.8,0,6.8,3.0,27.4,2.5,13.9,7.0,34.9,4.9,0,4.4,2.9,35.6,2.3,10.3,4.7,53,2,0,1,0,42,0,28,0
2020-02-03,New Mexico,2020-06-02,34,22.2,8.3,0,11.5,6.9,24.8,1.4,15.4,4.5,26.1,6.0,0,9.3,5.3,33.0,2.6,14.0,3.7,15,0,0,0,0,15,0,4,0
2020-02-03,South Dakota,2020-06-02,16,29.7,9.0,0,7.5,3.5,23.3,2.1,15.6,4.2,43.2,5.5,0,5.0,3.0,25.5,2.6,12.0,3.2,5,0,0,1,0,6,0,4,0
2020-02-03,Virgin Islands,2020-06-06,7,29.7,9.0,0,7.5,3.5,23.3,2.1,15.6,4.2,42.8,5.9,0,5.0,3.4,25.3,2.5,12.0,3.3,3,0,0,0,0,2,0,2,0
2020-02-03,US,2020-07-01,3979,29.5,9.8,0,7.7,4.0,22.4,2.2,14.9,4.3,52.8,3.9,0,3.0,1.1,26.7,0.8,10.5,1.3,1761,198,0,61,20,1324,2,613,1
