2020-01-30,Washington,2020-03-10,89,30.6,9.2,0,9.2,4.1,21.6,1.4,13.7,3.9,57.2,4.3,0,4.1,1.5,22.7,0.9,7.7,1.5,31,1,0,1,0,34,0,22,0
2020-01-30,Northern Marianas,2020-03-14,6,24.0,8.2,0,8.0,3.9,24.9,2.6,17.0,5.5,33.5,4.2,0,4.0,2.0,37.6,1.4,14.5,2.7,3,0,0,0,0,2,0,1,0
2020-01-30,Ohio,2020-03-17,136,29.5,8.4,0,7.5,3.4,22.3,2.1,15.5,4.3,51.7,4.0,0,3.4,1.6,25.4,1.3,10.6,2.0,66,3,0,3,0,49,0,15,0
2020-01-30,Arizona,2020-03-17,67,33.1,7.9,0,7.8,2.8,21.6,2.3,13.9,5.0,62.8,3.2,0,2.9,1.3,20.1,1.1,6.7,1.9,34,1,0,1,0,23,0,8,0
2020-01-30,Florida,2020-03-17,219,36.6,13.8,0,5.5,4.4,15.2,1.9,12.9,3.6,75.8,6.7,0,1.6,1.4,7.8,0.7,4.9,1.2,124,24,0,1,0,52,0,18,0
2020-01-30,Illinois,2020-03-17,155,29.2,8.5,0,10.7,4.7,20.6,1.4,14.4,3.8,52.5,4.4,0,6.1,2.0,22.6,1.2,9.3,2.0,72,2,0,7,0,53,0,21,0
2020-01-30,Georgia,2020-03-24,105,37.5,11.8,0,5.3,3.0,17.3,2.2,11.9,4.0,76.0,5.0,0,1.7,1.0,9.9,1.0,4.2,1.2,62,6,0,0,0,30,0,7,0
2020-01-30,Puerto Rico,2020-03-29,51,31.9,7.5,0,7.2,2.8,22.1,2.6,14.9,4.7,56.6,3.2,0,3.2,1.6,22.6,1.5,9.3,2.2,21,1,0,1,0,16,0,11,0
2020-01-30,Alaska,2020-04-04,15,25.7,8.4,0,6.7,2.9,24.8,3.0,16.3,6.0,36.5,4.9,0,3.4,2.0,34.7,2.0,13.2,3.3,7,0,0,0,0,5,0,3,0
2020-01-30,Hawaii,2020-04-04,24,39.9,9.6,0,4.4,3.1,16.7,2.5,11.8,3.9,79.7,3.2,0,1.5,1.0,8.6,0.8,4.0,1.2,9,0,0,0,0,9,0,6,0
2020-01-30,Louisiana,2020-04-04,54,30.6,7.4,0,8.1,3.0,24.0,2.7,13.7,4.7,51.7,3.6,0,3.9,1.5,27.7,1.4,8.0,2.2,34,1,0,0,0,15,0,4,0
2020-01-30,Wyoming,2020-04-04,14,25.3,8.6,0,10.4,4.8,23.8,1.3,15.9,4.4,36.4,5.1,0,6.4,2.8,32.6,1.5,12.5,2.7,7,0,0,0,0,5,0,2,0
2020-01-30,Wisconsin,2020-04-07,84,25.9,9.5,0,9.2,3.2,21.9,2.6,17.1,4.0,38.6,6.3,0,5.7,2.2,27.7,2.0,14.8,2.7,31,1,0,3,0,30,0,20,0
2020-01-30,Connecticut,2020-04-28,60,36.7,8.6,0,7.5,2.4,18.6,2.1,13.3,3.3,26.9,4.0,0,3.4,1.7,13.9,1.5,6.9,1.7,22,2,0,1,0,20,0,15,0
2020-01-30,Delaware,2020-04-28,21,33.1,9.1,0,7.5,2.3,19.7,2.8,14.8,3.7,57.6,5.2,0,3.9,1.8,17.9,1.8,9.6,2.2,12,0,0,0,0,7,0,2,0
2020-01-30,Maryland,2020-04-28,96,30.3,15.7,0,6.9,2.2,18.9,2.4,13.4,3.7,49.9,13.0,0,3.8,2.2,18.0,1.9,8.7,2.5,45,2,0,1,0,28,0,21,0
2020-01-30,New York,2020-04-28,274,32.4,8.3,0,9.3,4.5,20.4,1.2,14.0,4.3,55.5,4.6,0,5.2,2.6,19.6,1.3,8.8,2.5,113,59,0,2,0,72,0,29,0
2020-01-30,Pennsylvania,2020-04-28,186,26.3,8.6,0,9.4,2.8,22.3,2.6,16.7,4.1,26.9,5.6,0,6.1,2.4,27.3,2.3,14.7,2.9,98,3,0,5,0,62,0,18,0
2020-01-30,Rhode Island,2020-04-28,26,29.5,8.4,0,7.5,3.4,22.3,2.1,15.5,4.3,46.7,4.8,0,4.5,2.2,25.5,2.1,11.7,2.7,10,0,0,1,0,9,0,7,0
2020-01-30,Guam,2020-05-02,7,23.9,6.8,0,11.1,6.5,25.3,1.2,15.1,4.3,30.9,4.9,0,7.9,3.9,35.4,1.6,12.3,3.1,3,0,0,0,0,2,0,2,0
2020-01-30,Kansas,2020-05-02,39,27.7,6.1,0,13.6,5.2,21.3,1.1,14.6,4.0,42.5,3.9,0,10.3,3.4,24.3,1.6,11.0,3.0,13,0,0,2,0,15,0,9,0
2020-01-30,Indiana,2020-05-05,82,24.2,8.0,0,11.0,6.4,24.6,1.2,14.6,4.2,26.9,5.3,0,7.7,4.3,33.8,2.0,11.9,3.3,34,0,0,9,0,27,0,12,0
