date,approve,disapprove,updated
05/21/2017,40.04236679341173,55.08699620217713,Mar. 29 2020 03:40 PM
05/22/2017,39.940860086640555,55.2730447849766,Mar. 29 2020 03:40 PM
05/23/2017,39.7900044223639,55.10201989067778,Mar. 29 2020 03:40 PM
05/24/2017,39.8678666002329,55.12274989973748,Mar. 29 2020 03:40 PM
05/25/2017,39.91949532375154,55.328325176078906,Mar. 29 2020 03:40 PM
05/26/2017,39.910127481138495,55.39160890328387,Mar. 29 2020 03:40 PM
05/27/2017,40.05462318492532,55.316882395155375,Mar. 29 2020 03:40 PM
05/28/2017,40.381750710163224,55.151534676526374,Mar. 29 2020 03:40 PM
05/29/2017,40.661787962582736,55.0687379779892,Mar. 29 2020 03:40 PM
05/30/2017,40.88499056452603,54.733008693796,Mar. 29 2020 03:40 PM
05/31/2017,41.255326614521,54.50108458523108,Mar. 29 2020 03:40 PM
06/01/2017,41.288443749248636,54.649039416029936,Mar. 29 2020 03:40 PM
06/02/2017,41.146745447059644,54.87795180162191,Mar. 29 2020 03:40 PM
06/03/2017,40.94484798289853,55.17616496876109,Mar. 29 2020 03:40 PM
06/04/2017,40.85645716934009,55.48696683265108,Mar. 29 2020 03:40 PM
06/05/2017,40.93205094596016,55.5297444526274,Mar. 29 2020 03:40 PM
06/06/2017,40.298111870435946,55.82245251873876,Mar. 29 2020 03:40 PM
06/07/2017,40.18088595598927,56.017774073775584,Mar. 29 2020 03:40 PM
06/08/2017,40.01682732804962,56.25625626070224,Mar. 29 2020 03:40 PM
06/09/2017,39.84899846748552,56.31932456087993,Mar. 29 2020 03:40 PM
06/10/2017,39.66493358830234,56.450191054055985,Mar. 29 2020 03:40 PM
06/11/2017,39.5700110104102,56.49703700745883,Mar. 29 2020 03:40 PM
06/12/2017,39.883332994723084,55.96426045554712,Mar. 29 2020 03:40 PM
06/13/2017,40.07643527459903,55.69782842921527,Mar. 29 2020 03:40 PM
06/14/2017,40.31283388011731,55.664121126632836,Mar. 29 2020 03:40 PM
06/15/2017,40.577536959319445,55.593081632122264,Mar. 29 2020 03:40 PM
06/16/2017,40.62835677283197,55.583991102540274,Mar. 29 2020 03:40 PM
06/17/2017,40.2642615023484,55.97796988440142,Mar. 29 2020 03:40 PM
06/18/2017,39.68175575287047,56.4271480523342,Mar. 29 2020 03:40 PM
06/19/2017,39.71642732317518,56.460199650119755,Mar. 29 2020 03:40 PM
06/20/2017,39.63559021424615,56.44268070909762,Mar. 29 2020 03:40 PM
06/21/2017,40.041899029405386,56.2337228832925,Mar. 29 2020 03:40 PM
06/22/2017,40.49008754238056,55.89014208537413,Mar. 29 2020 03:40 PM
06/23/2017,40.437761609208415,55.81385960304984,Mar. 29 2020 03:40 PM
06/24/2017,40.413665629621725,55.68931587589524,Mar. 29 2020 03:40 PM
06/25/2017,39.752653587108455,54.862035148111964,Mar. 29 2020 03:40 PM
06/26/2017,39.53135512930211,55.096972204185086,Mar. 29 2020 03:40 PM
06/27/2017,39.96455934221608,54.57422148661488,Mar. 29 2020 03:40 PM
06/28/2017,39.997495893053745,54.63619027614089,Mar. 29 2020 03:40 PM
06/29/2017,39.932749969671974,54.788102923860244,Mar. 29 2020 03:40 PM
06/30/2017,39.835864763779725,54.88249417110078,Mar. 29 2020 03:40 PM
07/01/2017,39.80178493790726,54.89510303227562,Mar. 29 2020 03:40 PM
07/02/2017,39.68186528287058,55.17782309839933,Mar. 29 2020 03:40 PM
07/03/2017,39.71353602560904,55.2649372499137,Mar. 29 2020 03:40 PM
07/04/2017,39.649660300635794,55.30468749534331,Mar. 29 2020 03:40 PM
07/05/2017,39.593889907620174,55.59236168895121,Mar. 29 2020 03:40 PM
07/06/2017,39.60903669499342,55.90800907416547,Mar. 29 2020 03:40 PM
07/07/2017,39.56390147844578,56.13799179256599,Mar. 29 2020 03:40 PM
07/08/2017,39.653981803466934,56.2543147085224,Mar. 29 2020 03:40 PM
07/09/2017,40.25126652714748,55.878839796323504,Mar. 29 2020 03:40 PM
07/10/2017,40.56514497934763,55.783776281380156,Mar. 29 2020 03:40 PM
07/11/2017,40.68362612343844,55.538427926313304,Mar. 29 2020 03:40 PM
07/12/2017,41.050616512456216,55.32483141260694,Mar. 29 2020 03:40 PM
07/13/2017,40.62067148080332,55.485566873694765,Mar. 29 2020 03:40 PM
07/14/2017,40.789849653334414,55.35676733747486,Mar. 29 2020 03:40 PM
07/15/2017,40.972902184609445,55.05380270313299,Mar. 29 2020 03:40 PM
07/16/2017,40.87447889511932,54.50831882331117,Mar. 29 2020 03:40 PM
07/17/2017,40.79732594413235,54.63097782173239,Mar. 29 2020 03:40 PM
07/18/2017,40.565976375187304,54.77979226313961,Mar. 29 2020 03:40 PM
07/19/2017,40.566495605913005,54.85899886668511,Mar. 29 2020 03:40 PM
07/20/2017,40.35761805009224,55.10520840047048,Mar. 29 2020 03:40 PM
07/21/2017,40.20881094803428,55.18735310596376,Mar. 29 2020 03:40 PM
07/22/2017,40.049204023932006,55.22594608734044,Mar. 29 2020 03:40 PM
07/23/2017,39.84513379202172,55.411171889342704,Mar. 29 2020 03:40 PM
07/24/2017,39.85728681159265,55.560646759355656,Mar. 29 2020 03:40 PM
07/25/2017,39.633122205302875,55.74927134184058,Mar. 29 2020 03:40 PM
07/26/2017,39.29522200771468,56.2433298261817,Mar. 29 2020 03:40 PM
07/27/2017,39.20996626056189,56.47210319636599,Mar. 29 2020 03:40 PM
07/28/2017,38.976895622118874,56.775091352787534,Mar. 29 2020 03:40 PM
07/29/2017,38.9027149411937,56.91406103870991,Mar. 29 2020 03:40 PM
07/30/2017,38.67837015376717,57.34832092673596,Mar. 29 2020 03:40 PM
07/31/2017,38.61252568428292,57.660972986558065,Mar. 29 2020 03:40 PM
08/01/2017,38.123088649952344,57.996490148534384,Mar. 29 2020 03:40 PM
08/02/2017,38.04760841385424,58.11182756726743,Mar. 29 2020 03:40 PM
08/03/2017,37.975750571431924,58.202806910333855,Mar. 29 2020 03:40 PM
08/04/2017,37.828419925120144,58.195083272994154,Mar. 29 2020 03:40 PM
08/05/2017,37.40010144527496,58.308079238687945,Mar. 29 2020 03:40 PM
08/06/2017,37.4507762358723,58.082465093057344,Mar. 29 2020 03:40 PM
08/07/2017,37.631659595274634,57.997761122797286,Mar. 29 2020 03:40 PM
08/08/2017,37.79562494525106,57.71424776437655,Mar. 29 2020 03:40 PM
08/09/2017,37.91816578940998,57.621503852884395,Mar. 29 2020 03:40 PM
08/10/2017,38.27050437493443,57.17262560313127,Mar. 29 2020 03:40 PM
08/11/2017,38.391539982733704,56.95875740015943,Mar. 29 2020 03:40 PM
08/12/2017,37.86038151016866,56.45610509185278,Mar. 29 2020 03:40 PM
08/13/2017,37.80190274790895,56.48498265885875,Mar. 29 2020 03:40 PM
08/14/2017,38.705806762536135,54.99287923123757,Mar. 29 2020 03:40 PM
08/15/2017,38.37334187549863,54.42714145158535,Mar. 29 2020 03:40 PM
08/16/2017,38.23243533766509,54.64184377100065,Mar. 29 2020 03:40 PM
08/17/2017,38.40424236221741,54.91911890342031,Mar. 29 2020 03:40 PM
08/18/2017,38.264689777103584,55.180520508300006,Mar. 29 2020 03:40 PM
08/19/2017,38.06841781303692,55.53760813477493,Mar. 29 2020 03:40 PM
08/20/2017,37.77170817166426,56.25276745533751,Mar. 29 2020 03:40 PM
08/21/2017,37.6977432799258,56.785445187112686,Mar. 29 2020 03:40 PM
08/22/2017,37.69124974999692,57.02189772049622,Mar. 29 2020 03:40 PM
