DATE,RPI,Model date,3avg,6avg,9avg,12avg,15avg,18avg,21avg,24avg,avg,normalize,3avg.1,6avg.1,9avg.1,12avg.1,15avg.1,18avg.1,21avg.1,24avg.1,3avg.2,6avg.2,9avg.2,12avg.2,15avg.2,18avg.2,21avg.2,24avg.2,avg.1,normalize.1,date,index,0.6499300292475749,ag2
2006-06-01,12730.66,2006-07-01,12713.82,12688.802000000001,12587.394555555557,12496.11975,12431.174200000001,12367.678222222223,12328.021476190477,12278.795375,12486.475697371032,0.9666546174405298,12704.101,12463.963,12202.979,12212.817,12080.643,12354.11,11959.694,11858.492,0.0007650285525908629,0.018039126078920553,0.03150177965196499,0.023197166550518178,0.029015938969473742,0.0010982759763529248,0.03079739968183781,0.03544323974751595,0.021232244401146877,0.6133836222160778,2006-07-01,0.6454991672364825,,
2006-05-01,12701.954,2006-06-01,12704.966999999999,12644.3525,12528.763333333332,12452.966166666667,12387.839733333336,12346.75877777778,12291.30880952381,12242.455041666668,12449.926420287698,0.9664485049942012,12671.717,12396.53,12241.01,12179.018,12040.24,11945.706,11944.486,11844.274,0.0026239538019985353,0.019991279817819896,0.023507319521292036,0.02249345281094639,0.028869834266869843,0.033572965698116075,0.02903622722014232,0.03361802012235349,0.024214131657442323,0.7435799110089821,2006-06-01,0.7638406922803657,,
2006-04-01,12708.846,2006-05-01,12694.888,12593.4485,12477.547333333332,12409.388166666666,12343.725466666667,12304.745000000003,12255.238904761905,12206.718375000002,12410.712468303573,0.9661152756657315,12615.534,12293.246,12222.897,12122.341,12029.712,11970.427,11898.458,11777.237,0.006290181612605528,0.02442011654204279,0.020833877053314964,0.02367918594821461,0.02610315747099068,0.027928661191451543,0.029985474148154667,0.036467074153301304,0.02446346601500951,0.7538869447675725,2006-05-01,0.7731804293946779,,
2006-03-01,12704.101,2006-04-01,12663.784,12524.181833333334,12423.553,12360.51275,12298.449866666666,12263.721722222223,12216.649000000001,12167.901333333335,12364.844188194445,0.9654714639049718,12463.963,12202.979,12212.817,12080.643,12354.11,11959.694,11858.492,11730.978,0.016031899324476573,0.026321673857943484,0.017255314641986486,0.02316679252917253,-0.004505394021368958,0.025421028516467326,0.030202575504541418,0.037245260653743895,0.021392393875870344,0.6223635154093292,2006-04-01,0.6535551470907514,,
2006-02-01,12671.717,2006-03-01,12583.738,12440.6615,12368.965888888888,12308.557916666665,12275.117133333331,12222.365777777777,12176.381904761904,12127.354541666668,12312.892832886904,0.9645217150185048,12396.53,12241.01,12179.018,12040.24,11945.706,11944.486,11844.274,11688.277,0.015101645379795636,0.016310051213094257,0.015596322206674396,0.02228509703018089,0.027575694005304685,0.02326427255034469,0.02803953241557089,0.037565634495714484,0.02321728116208499,0.7041964076239551,2006-03-01,0.7278623446598232,,
2006-01-01,12615.534,2006-02-01,12492.009,12368.877,12314.221555555554,12255.934833333333,12226.7164,12181.964055555554,12136.979857142856,12086.377875,12257.885072073412,0.9633819863830856,12293.246,12222.897,12122.341,12029.712,11970.427,11898.458,11777.237,11673.666,0.016168471695758857,0.011943158810877597,0.015828671669568806,0.0188053407540707,0.02141021368744811,0.023827125796935578,0.03054560735619538,0.03535409313578097,0.0217353353633295,0.6386259969313326,2006-02-01,0.6681492686996737,,
2005-12-01,12463.963,2006-01-01,12384.579666666667,12303.4375,12259.422333333332,12207.116333333332,12183.709266666667,12142.1265,12097.060952380953,12047.133375,12203.073240922618,0.9621929584540435,12202.979,12212.817,12080.643,12354.11,11959.694,11858.492,11730.978,11701.031,0.014881666736185295,0.007420114458441596,0.014798825967569096,-0.011898361489955045,0.018730852701303924,0.02391826043311407,0.031206515976839544,0.029578793099513945,0.016079583485376553,0.36618112519895585,2006-01-01,0.4203640191312365,,
2005-11-01,12396.53,2005-12-01,12297.585,12261.579833333331,12216.831222222221,12197.961916666667,12150.091333333334,12108.489222222222,12062.156904761905,12015.344541666667,12163.754996775793,0.9617041393119339,12241.01,12179.018,12040.24,11945.706,11944.486,11844.274,11688.277,11690.647,0.004621759152226623,0.006779022194838058,0.014666752674549866,0.021116869665691373,0.0172134098807879,0.022307422322568993,0.03198759789504524,0.027774129324635854,0.01830837038879299,0.4716364359829157,2005-12-01,0.5161880453764628,,
2005-10-01,12293.246,2005-11-01,12245.745,12225.327833333331,12177.243444444444,12160.39325,12119.955066666666,12077.808333333332,12028.430571428571,11985.93275,12127.604531150795,0.9613529040193118,12222.897,12122.341,12029.712,11970.427,11898.458,11777.237,11673.666,11620.297,0.0018692786170086961,0.008495622531434321,0.012263921567236657,0.015869630214527808,0.018615611087307693,0.025521379363711016,0.030390159477628798,0.03146526719583842,0.018061358756836676,0.4582197309417513,2005-11-01,0.5039591103124386,,
2005-09-01,12202.979,2005-10-01,12222.295333333333,12196.843666666666,12147.961888888887,12133.491666666667,12093.635866666667,12049.141166666666,11998.926761904762,11957.893208333335,12100.023694890873,0.9614125466535879,12212.817,12080.643,12354.11,11959.694,11858.492,11730.978,11701.031,11574.945,0.0007760972209225336,0.009618748494319762,-0.016686601552933666,0.014531949284544154,0.019829154218484746,0.027121623334956935,0.0254589327987218,0.033084235677433904,0.014216767434556271,0.2806726788724318,2005-10-01,0.34255812139799147,,
2005-08-01,12241.01,2005-09-01,12225.574666666667,12176.454333333333,12164.754222222222,12113.217916666666,12070.670066666667,12022.91888888889,11975.024476190476,11931.725125000003,12085.042461954365,0.962088417736902,12179.018,12040.24,11945.706,11944.486,11844.274,11688.277,11690.647,11565.037,0.0038226946266659567,0.011313257321559522,0.018336984203547457,0.014126343876719849,0.019114389507256302,0.02863055768518219,0.02432521281247091,0.031706610623035925,0.018922006332054764,0.49622569922262677,2005-09-01,0.5385768554511973,,
