DATE,UNRATE,Model date,3avg,6avg,9avg,12avg,15avg,18avg,21avg,24avg,avg,normalize,3avg.1,6avg.1,9avg.1,12avg.1,15avg.1,18avg.1,21avg.1,24avg.1,3avg.2,6avg.2,9avg.2,12avg.2,15avg.2,18avg.2,21avg.2,24avg.2,avg.1,normalize.1,date,index,0.7916089527029311,ag2
2011-10-01,8.8,2011-11-01,8.933333333333334,8.983333333333333,9.0,9.1,9.173333333333334,9.222222222222221,9.314285714285715,9.383333333333335,9.138730158730159,0.014694072788629442,9.0,9.1,9.1,9.4,9.4,9.9,9.8,10.0,-0.007407407407407418,-0.012820512820512886,-0.01098901098901095,-0.03191489361702138,-0.024113475177305,-0.06846240179573526,-0.04956268221574345,-0.061666666666666536,-0.03336713133617536,0.711105322340275,2011-11-01,0.36289969756445223,,
2011-09-01,9.0,2011-10-01,9.0,9.033333333333333,9.033333333333333,9.15,9.213333333333335,9.283333333333335,9.361904761904764,9.433333333333335,9.188571428571429,0.012528568289432274,9.1,9.0,9.3,9.5,9.4,9.9,9.9,9.8,-0.01098901098901095,0.0037037037037037646,-0.028673835125448077,-0.0368421052631579,-0.019858156028368712,-0.06228956228956217,-0.05435305435305415,-0.03741496598639438,-0.030839623291411572,0.7041460201381433,2011-10-01,0.3583372942137878,,
2011-08-01,9.0,2011-09-01,9.033333333333333,9.033333333333333,9.066666666666666,9.191666666666666,9.24,9.333333333333334,9.404761904761907,9.466666666666669,9.22122023809524,0.010899125639822427,9.0,9.0,9.8,9.5,9.6,9.8,9.9,9.6,0.0037037037037037646,0.0037037037037037646,-0.0748299319727892,-0.03245614035087718,-0.03749999999999998,-0.04761904761904767,-0.05002405002404986,-0.013888888888888618,-0.031113831431030622,0.7069343666345819,2011-09-01,0.35891674613720215,,
2011-07-01,9.0,2011-08-01,9.033333333333333,9.033333333333333,9.155555555555557,9.233333333333334,9.280000000000001,9.37777777777778,9.447619047619051,9.491666666666669,9.256577380952383,0.009346922931357193,9.1,9.1,9.4,9.4,9.9,9.8,10.0,9.5,-0.0073260073260073,-0.0073260073260073,-0.026004728132387633,-0.01773049645390068,-0.06262626262626259,-0.04308390022675723,-0.055238095238094864,-0.000877192982455921,-0.02752658628898419,0.6961611472681315,2011-08-01,0.35275403509974435,,
2011-06-01,9.1,2011-07-01,9.066666666666668,9.05,9.200000000000001,9.266666666666667,9.340000000000002,9.422222222222224,9.495238095238099,9.512500000000003,9.294161706349207,0.007896061266980836,9.0,9.3,9.5,9.4,9.9,9.9,9.8,9.5,0.007407407407407529,-0.026881720430107503,-0.03157894736842093,-0.014184397163120477,-0.056565656565656486,-0.04826038159371471,-0.031098153547132856,0.0013157894736846032,-0.024980757473382603,0.6889107227779769,2011-07-01,0.3484033920224789,,
2011-05-01,9.0,2011-06-01,9.033333333333333,9.083333333333334,9.244444444444445,9.291666666666668,9.393333333333334,9.466666666666669,9.52857142857143,9.529166666666669,9.321314484126985,0.006724847482717844,9.0,9.8,9.5,9.6,9.8,9.9,9.6,9.4,0.0037037037037037646,-0.0731292517006803,-0.026900584795321536,-0.03211805555555536,-0.04149659863945576,-0.04377104377104357,-0.007440476190475942,0.013741134751773298,-0.025926396524631926,0.6940390725870118,2011-06-01,0.3503819600348648,,
2011-04-01,9.1,2011-05-01,9.033333333333333,9.216666666666667,9.3,9.341666666666667,9.446666666666667,9.51666666666667,9.557142857142859,9.545833333333336,9.369747023809525,0.005417988480285518,9.1,9.4,9.4,9.9,9.8,10.0,9.5,9.0,-0.0073260073260073,-0.019503546099290836,-0.010638297872340385,-0.056397306397306446,-0.036054421768707545,-0.04833333333333312,0.00601503759398514,0.06064814814814845,-0.013948715881856505,0.6519606727105949,2011-05-01,0.3286893305954402,,
2011-03-01,9.0,2011-04-01,9.033333333333333,9.266666666666667,9.333333333333334,9.408333333333333,9.493333333333336,9.56666666666667,9.57619047619048,9.54166666666667,9.402440476190478,0.004434089643600481,9.3,9.5,9.4,9.9,9.9,9.8,9.5,8.7,-0.028673835125448077,-0.024561403508771895,-0.007092198581560294,-0.04966329966329974,-0.041077441077440824,-0.023809523809523503,0.008020050125313594,0.09674329501915757,-0.008764294577696646,0.6340000469973843,2011-04-01,0.3192170683204924,,
2011-02-01,9.0,2011-03-01,9.133333333333335,9.35,9.377777777777778,9.483333333333334,9.553333333333335,9.611111111111112,9.600000000000001,9.529166666666667,9.454756944444446,0.003417936924524523,9.8,9.5,9.6,9.8,9.9,9.6,9.4,8.3,-0.0680272108843537,-0.015789473684210575,-0.02314814814814803,-0.03231292517006801,-0.035016835016834946,0.0011574074074076623,0.021276595744680993,0.1480923694779115,-0.0004710275342018899,0.6032773973456628,2011-03-01,0.30334766713509365,,
2011-01-01,9.1,2011-02-01,9.4,9.433333333333334,9.444444444444445,9.55,9.613333333333335,9.644444444444446,9.61904761904762,9.500000000000002,9.525575396825399,0.0024653092708114555,9.4,9.4,9.9,9.8,10.0,9.5,9.0,7.8,0.0,0.0035460992907800915,-0.04601571268237936,-0.025510204081632626,-0.038666666666666516,0.01520467836257322,0.06878306878306883,0.21794871794871828,0.02441124761930774,0.5048631559339052,2011-02-01,0.2536642326023583,,
2010-12-01,9.3,2011-01-01,9.5,9.483333333333333,9.533333333333333,9.608333333333333,9.673333333333334,9.666666666666666,9.614285714285714,9.445833333333335,9.56563988095238,0.0018549327591680376,9.5,9.4,9.9,9.9,9.8,9.5,8.7,7.3,0.0,0.008865248226950229,-0.03703703703703709,-0.029461279461279632,-0.012925170068027292,0.01754385964912264,0.1050903119868638,0.2939497716894979,0.043253213123261317,0.42971700682535263,2011-01-01,0.21578596979226033,,
2010-11-01,9.8,2010-12-01,9.566666666666668,9.5,9.600000000000001,9.658333333333333,9.706666666666669,9.677777777777779,9.585714285714285,9.362500000000002,9.582207341269841,0.001441734903533276,9.5,9.6,9.8,9.9,9.6,9.4,8.3,6.8,0.007017543859649367,-0.01041666666666663,-0.020408163265306034,-0.02441077441077444,0.011111111111111294,0.029550827423167947,0.15490533562822706,0.376838235294118,0.06552343112169082,0.3435506760961229,2010-12-01,0.17249620549982808,,
2010-10-01,9.4,2010-11-01,9.466666666666667,9.466666666666667,9.600000000000001,9.666666666666668,9.693333333333333,9.655555555555557,9.514285714285714,9.237500000000002,9.537584325396827,0.0012856844457376226,9.4,9.9,9.8,10.0,9.5,9.0,7.8,6.5,0.007092198581560183,-0.043771043771043794,-0.020408163265306034,-0.033333333333333215,0.020350877192982564,0.07283950617283974,0.2197802197802199,0.42115384615384643,0.08046301343897072,0.28908612990919114,2010-11-01,0.14518590717746438,,
2010-09-01,9.5,2010-10-01,9.466666666666667,9.549999999999999,9.644444444444444,9.716666666666667,9.7,9.633333333333333,9.438095238095238,9.116666666666669,9.533234126984128,0.001022126638603571,9.4,9.9,9.9,9.8,9.5,8.7,7.3,6.1,0.007092198581560183,-0.03535353535353547,-0.02581369248035925,-0.008503401360544283,0.021052631578947212,0.10727969348659006,0.29288975864318334,0.4945355191256835,0.10664739652769066,0.2049453667262664,2010-10-01,0.10298374668243498,,
2010-08-01,9.5,2010-09-01,9.433333333333332,9.616666666666665,9.68888888888889,9.741666666666667,9.7,9.588888888888889,9.333333333333334,8.975000000000001,9.509722222222223,0.0008406703231458312,9.6,9.8,9.9,9.6,9.4,8.3,6.8,6.1,-0.01736111111111127,-0.018707482993197466,-0.021324354657687894,0.014756944444444642,0.03191489361702127,0.15528781793842028,0.37254901960784337,0.4713114754098364,0.12355340028194617,0.15837231961145792,2010-09-01,0.07960649496730188,,
2010-07-01,9.4,2010-08-01,9.466666666666667,9.666666666666666,9.733333333333334,9.75,9.693333333333333,9.522222222222222,9.204761904761906,8.833333333333334,9.483789682539683,0.0006856674075370606,9.9,9.8,10.0,9.5,9.0,7.8,6.5,5.8,-0.043771043771043794,-0.013605442176870874,-0.026666666666666616,0.026315789473684292,0.07703703703703701,0.22079772079772075,0.4161172161172162,0.5229885057471266,0.14740163956977545,0.10542009448292056,2010-08-01,0.05305288094522881,,
2010-06-01,9.4,2010-07-01,9.633333333333333,9.733333333333333,9.8,9.758333333333333,9.666666666666666,9.433333333333334,9.066666666666668,8.683333333333335,9.471874999999999,0.0005272840000095647,9.9,9.9,9.8,9.5,8.7,7.3,6.1,5.6,-0.026936026936027035,-0.01683501683501698,0.0,0.027192982456140324,0.11111111111111116,0.2922374429223744,0.48633879781420797,0.5505952380952386,0.17796306607850354,0.05780054977206439,2010-07-01,0.029163916886036978,,
2010-05-01,9.6,2010-06-01,9.799999999999999,9.816666666666666,9.844444444444443,9.766666666666666,9.62,9.316666666666668,8.90952380952381,8.525,9.449871031746031,0.0004085514532619072,9.8,9.9,9.6,9.4,8.3,6.8,6.1,5.4,0.0,-0.008417508417508435,0.0254629629629628,0.03900709219858145,0.15903614457831305,0.3700980392156865,0.46057767369242786,0.5787037037037037,0.20305851349177087,0.03238184617481221,2010-06-01,0.01639519881403706,,
2010-04-01,9.9,2010-05-01,9.866666666666667,9.866666666666667,9.844444444444443,9.75,9.533333333333333,9.161111111111113,8.742857142857144,8.350000000000001,9.389384920634921,0.0003509585544294591,9.8,10.0,9.5,9.0,7.8,6.5,5.8,5.0,0.006802721088435382,-0.013333333333333308,0.03625730994152043,0.08333333333333326,0.22222222222222232,0.4094017094017097,0.5073891625615765,0.6700000000000004,0.2402591406519331,0.012116168028062146,2010-05-01,0.006233563291245803,,
2010-03-01,9.9,2010-04-01,9.833333333333334,9.883333333333335,9.8,9.675,9.393333333333336,8.972222222222225,8.547619047619051,8.145833333333336,9.281334325396827,0.00035077279720874266,9.9,9.8,9.5,8.7,7.3,6.1,5.6,5.1,-0.006734006734006703,0.008503401360544283,0.03157894736842115,0.11206896551724155,0.28675799086758036,0.4708561020036435,0.5263605442176877,0.5972222222222228,0.2533267708529168,0.00766257227074485,2010-04-01,0.004006672533976796,,
2010-02-01,9.8,2010-03-01,9.833333333333334,9.866666666666667,9.755555555555555,9.575000000000001,9.22,8.761111111111113,8.342857142857143,7.945833333333334,9.162544642857144,0.00036702460283610794,9.9,9.6,9.4,8.3,6.8,6.1,5.4,4.9,-0.006734006734006703,0.0277777777777779,0.03782505910165468,0.15361445783132543,0.35588235294117654,0.43624772313296933,0.5449735449735449,0.6215986394557822,0.27139819356002803,0.00394005481002957,2010-03-01,0.0021535397064328388,,
2010-01-01,9.8,2010-02-01,9.866666666666667,9.833333333333334,9.711111111111112,9.450000000000001,9.020000000000001,8.555555555555555,8.133333333333335,7.741666666666667,9.038958333333333,0.00039583165580248103,10.0,9.5,9.0,7.8,6.5,5.8,5.0,5.0,-0.013333333333333308,0.03508771929824572,0.07901234567901239,0.21153846153846168,0.387692307692308,0.47509578544061304,0.6266666666666669,0.5483333333333333,0.29376166078941346,0.0015923649708609044,2010-02-01,0.0009940983133316927,,
2009-12-01,9.9,2010-01-01,9.933333333333334,9.783333333333333,9.622222222222224,9.283333333333333,8.8,8.333333333333334,7.904761904761905,7.541666666666667,8.900248015873018,0.0004576906939133263,9.8,9.5,8.7,7.3,6.1,5.6,5.1,5.0,0.013605442176870763,0.029824561403508865,0.10600255427841665,0.2716894977168951,0.4426229508196724,0.48809523809523836,0.5499533146591973,0.5083333333333333,0.3012658615603916,0.0009684501398554701,2010-01-01,0.0007130704168843982,,
2009-11-01,9.9,2009-12-01,9.9,9.716666666666667,9.488888888888889,9.066666666666666,8.546666666666665,8.094444444444443,7.676190476190476,7.3374999999999995,8.728377976190476,0.0006083370490849171,9.6,9.4,8.3,6.8,6.1,5.4,4.9,4.7,0.03125,0.03368794326241131,0.14323962516733602,0.33333333333333326,0.4010928961748632,0.49897119341563756,0.5665694849368317,0.5611702127659572,0.3211643361320463,0.0003374293249334137,2009-12-01,0.00047288318700916543,,
2009-10-01,10.0,2009-11-01,9.799999999999999,9.633333333333333,9.31111111111111,8.808333333333332,8.293333333333331,7.844444444444444,7.438095238095237,7.120833333333333,8.531185515873014,0.0009093680540233073,9.5,9.0,7.8,6.5,5.8,5.0,5.0,4.7,0.03157894736842093,0.07037037037037042,0.19373219373219364,0.355128205128205,0.42988505747126404,0.5688888888888888,0.4876190476190474,0.5150709219858154,0.3315342040705257,0.00014836942810536602,2009-11-01,0.0005288687410643367,,
2009-09-01,9.8,2009-10-01,9.633333333333333,9.466666666666667,9.066666666666666,8.516666666666666,8.013333333333332,7.566666666666665,7.199999999999998,6.899999999999998,8.295416666666666,0.0015972588172903368,9.5,8.7,7.3,6.1,5.6,5.1,5.0,4.7,0.01403508771929829,0.08812260536398475,0.24200913242009126,0.396174863387978,0.43095238095238075,0.48366013071895386,0.4399999999999997,0.46808510638297807,0.32037991336820815,0.0001554143350304127,2009-10-01,0.0008763365761603747,,
2009-08-01,9.6,2009-09-01,9.533333333333333,9.283333333333333,8.788888888888888,8.208333333333332,7.733333333333332,7.305555555555554,6.971428571428571,6.687499999999997,8.063963293650792,0.0028256840653561044,9.4,8.3,6.8,6.1,5.4,4.9,4.7,4.6,0.014184397163120588,0.11847389558232924,0.2924836601307188,0.34562841530054644,0.43209876543209846,0.4909297052154189,0.48328267477203624,0.4538043478260865,0.3288607326777944,6.525242336619108e-05,2009-09-01,0.0014454682443611477,,
2009-07-01,9.5,2009-08-01,9.466666666666667,9.066666666666665,8.477777777777776,7.916666666666664,7.453333333333331,7.0444444444444425,6.7380952380952355,6.479166666666663,7.830352182539681,0.005094266748897014,9.0,7.8,6.5,5.8,5.0,5.0,4.7,4.7,0.051851851851851816,0.16239316239316226,0.3042735042735041,0.3649425287356318,0.49066666666666636,0.4088888888888884,0.43363728470111385,0.3785460992907794,0.3243999983501997,4.648149134911517e-05,2009-08-01,0.0025703741201230645,,
2009-06-01,9.5,2009-07-01,9.299999999999999,8.783333333333331,8.144444444444442,7.608333333333331,7.1533333333333315,6.7944444444444425,6.509523809523808,6.279166666666664,7.571572420634918,0.009910517211343506,8.7,7.3,6.1,5.6,5.1,5.0,4.7,4.6,0.06896551724137923,0.20319634703196332,0.3351548269581053,0.3586309523809521,0.402614379084967,0.3588888888888886,0.38500506585612926,0.3650362318840574,0.3096865261658053,5.5189331039429135e-05,2009-07-01,0.0049828532711914675,,
2009-05-01,9.4,2009-06-01,9.033333333333333,8.416666666666666,7.766666666666666,7.283333333333331,6.8599999999999985,6.544444444444443,6.28095238095238,6.074999999999998,7.282549603174602,0.02055486066415868,8.3,6.8,6.1,5.4,4.9,4.7,4.6,4.4,0.08835341365461846,0.23774509803921573,0.27322404371584685,0.348765432098765,0.3999999999999997,0.3924349881796687,0.36542443064182173,0.3806818181818177,0.31082865306396923,2.8781598931604258e-05,2009-06-01,0.010291821131545142,,
2009-04-01,9.0,2009-05-01,8.666666666666666,7.983333333333332,7.3999999999999995,6.949999999999999,6.56,6.283333333333333,6.052380952380952,5.866666666666666,6.970297619047618,0.04310490582011017,7.8,6.5,5.8,5.0,5.0,4.7,4.7,4.5,0.11111111111111116,0.22820512820512784,0.2758620689655171,0.3899999999999999,0.31199999999999983,0.33687943262411335,0.2877406281661601,0.3037037037037036,0.28068775909696664,8.243472747959668e-05,2009-05-01,0.021593670273794885,,
2009-03-01,8.7,2009-04-01,8.266666666666667,7.566666666666666,7.044444444444444,6.616666666666667,6.293333333333334,6.044444444444445,5.847619047619048,5.679166666666667,6.669875992063493,0.08205625424600249,7.3,6.1,5.6,5.1,5.0,4.7,4.6,4.4,0.13242009132420107,0.2404371584699454,0.2579365079365079,0.29738562091503296,0.2586666666666668,0.28605200945626486,0.27122153209109756,0.290719696969697,0.2543549104786767,0.00021052208979166487,2009-04-01,0.04113338816789708,,
2009-02-01,8.3,2009-03-01,7.800000000000001,7.133333333333334,6.7,6.316666666666666,6.046666666666667,5.822222222222223,5.652380952380953,5.5,6.3714087301587305,0.14430715300936336,6.8,6.1,5.4,4.9,4.7,4.6,4.4,4.5,0.1470588235294119,0.16939890710382532,0.2407407407407407,0.28911564625850317,0.28652482269503543,0.26570048309178773,0.28463203463203457,0.22222222222222232,0.23817421003419514,0.00033676806016269545,2009-03-01,0.07232196053476303,,
2009-01-01,7.8,2009-02-01,7.3,6.766666666666667,6.377777777777777,6.033333333333334,5.8066666666666675,5.616666666666667,5.466666666666667,5.341666666666668,6.088680555555556,0.22861964592056472,6.5,5.8,5.0,5.0,4.7,4.7,4.5,4.6,0.12307692307692308,0.16666666666666674,0.27555555555555555,0.20666666666666678,0.23546099290780154,0.19503546099290792,0.2148148148148148,0.1612318840579714,0.19731362059241347,0.0019046271136200499,2009-02-01,0.11526213651709238,,
2008-12-01,7.3,2009-01-01,6.866666666666667,6.433333333333334,6.066666666666666,5.800000000000001,5.6000000000000005,5.4444444444444455,5.30952380952381,5.208333333333334,5.841121031746033,0.32184677259612016,6.1,5.6,5.1,5.0,4.7,4.6,4.4,4.4,0.12568306010928976,0.14880952380952395,0.1895424836601307,0.16000000000000014,0.19148936170212782,0.1835748792270535,0.20670995670995684,0.18371212121212133,0.1736901733037755,0.004648185203493971,2009-01-01,0.16324747889980706,,
2008-11-01,6.8,2008-12-01,6.466666666666666,6.1499999999999995,5.822222222222222,5.608333333333333,5.426666666666667,5.294444444444444,5.171428571428572,5.0875,5.6284077380952375,0.4131054282148148,6.1,5.4,4.9,4.7,4.6,4.4,4.5,4.5,0.060109289617486183,0.13888888888888862,0.1882086167800452,0.19326241134751765,0.17971014492753623,0.20328282828282807,0.14920634920634934,0.13055555555555554,0.15540301057577585,0.008921203028667168,2008-12-01,0.21101331562174097,,
2008-10-01,6.5,2008-11-01,6.233333333333333,5.916666666666667,5.611111111111111,5.433333333333334,5.28,5.161111111111111,5.061904761904763,4.991666666666667,5.461140873015873,0.48910157600967774,5.8,5.0,5.0,4.7,4.7,4.5,4.6,4.4,0.07471264367816088,0.18333333333333335,0.12222222222222223,0.15602836879432624,0.123404255319149,0.1469135802469137,0.10041407867494856,0.13446969696969702,0.13018727240484387,0.02174512008177687,2008-11-01,0.2554233480457273,,
2008-09-01,6.1,2008-10-01,6.0,5.666666666666667,5.444444444444445,5.283333333333334,5.16,5.050000000000001,4.9714285714285715,4.904166666666668,5.310004960317462,0.5585678561122687,5.6,5.1,5.0,4.7,4.6,4.4,4.4,4.5,0.0714285714285714,0.11111111111111116,0.08888888888888902,0.12411347517730498,0.1217391304347828,0.1477272727272727,0.1298701298701297,0.08981481481481501,0.1105866743066096,0.04080498869231064,2008-10-01,0.29968642240228965,,
2008-08-01,6.1,2008-09-01,5.833333333333333,5.5,5.322222222222222,5.166666666666667,5.0600000000000005,4.955555555555557,4.890476190476191,4.837500000000001,5.1957192460317465,0.6104759237929308,5.4,4.9,4.7,4.6,4.4,4.5,4.5,4.7,0.08024691358024683,0.12244897959183665,0.13238770685579193,0.12318840579710155,0.1499999999999999,0.10123456790123475,0.08677248677248683,0.02925531914893642,0.10319179745595436,0.049978501945227904,2008-09-01,0.33022721286907936,,
2008-07-01,5.8,2008-08-01,5.599999999999999,5.3,5.166666666666667,5.041666666666667,4.946666666666667,4.866666666666667,4.814285714285715,4.779166666666668,5.0643898809523815,0.6678700916657173,5.0,5.0,4.7,4.7,4.5,4.6,4.4,4.7,0.11999999999999966,0.06000000000000005,0.09929078014184389,0.07269503546099298,0.09925925925925938,0.05797101449275388,0.09415584415584433,0.01684397163120588,0.07752698814273751,0.1034744359412858,2008-08-01,0.38567226380350156,,
2008-06-01,5.6,2008-07-01,5.333333333333333,5.166666666666667,5.044444444444445,4.950000000000001,4.860000000000001,4.800000000000001,4.747619047619049,4.733333333333335,4.954424603174604,0.7135942590641944,5.1,5.0,4.7,4.6,4.4,4.4,4.5,4.6,0.045751633986928164,0.03333333333333344,0.07328605200945648,0.07608695652173947,0.10454545454545472,0.09090909090909105,0.05502645502645542,0.028985507246377384,0.06349056044735452,0.14594078134699895,2008-07-01,0.42976752020559666,,
2008-05-01,5.4,2008-06-01,5.166666666666667,5.066666666666666,4.9444444444444455,4.866666666666668,4.780000000000001,4.733333333333334,4.695238095238096,4.691666666666667,4.868085317460319,0.7478079981274284,4.9,4.7,4.6,4.4,4.5,4.5,4.7,4.6,0.054421768707483054,0.07801418439716312,0.07487922705314043,0.10606060606060619,0.0622222222222224,0.05185185185185204,-0.0010131712259370262,0.019927536231884257,0.05579552816230181,0.17286962346443213,2008-06-01,0.46033881079593025,,
2008-04-01,5.0,2008-05-01,5.0,4.95,4.855555555555556,4.783333333333334,4.720000000000001,4.683333333333334,4.661904761904763,4.658333333333334,4.789057539682539,0.7774778118637129,5.0,4.7,4.7,4.5,4.6,4.4,4.7,4.7,0.0,0.05319148936170204,0.03309692671394804,0.06296296296296311,0.026086956521739424,0.06439393939393945,-0.00810536980749721,-0.008865248226950229,0.027845207114980577,0.30296591074878654,2008-05-01,0.5402218613062497,,
2008-03-01,5.1,2008-04-01,5.0,4.8999999999999995,4.822222222222223,4.741666666666667,4.693333333333333,4.650000000000001,4.647619047619049,4.645833333333334,4.762584325396826,0.7882286455514119,5.0,4.7,4.6,4.4,4.4,4.5,4.6,4.7,0.0,0.04255319148936154,0.04830917874396157,0.07765151515151514,0.06666666666666665,0.03333333333333366,0.01035196687370643,-0.011524822695035408,0.0334176286954387,0.2715625738144145,2008-04-01,0.5298956096829133,,
2008-02-01,4.9,2008-03-01,4.966666666666667,4.833333333333333,4.7666666666666675,4.683333333333334,4.6466666666666665,4.616666666666667,4.623809523809524,4.629166666666667,4.7207886904761915,0.8036846160078406,4.7,4.6,4.4,4.5,4.5,4.7,4.6,4.8,0.05673758865248235,0.050724637681159424,0.08333333333333348,0.040740740740740744,0.032592592592592506,-0.01773049645390068,0.005175983436853215,-0.03559027777777757,0.026998012775685434,0.30341295457086415,2008-03-01,0.5535487852893524,,
2008-01-01,5.0,2008-02-01,4.8999999999999995,4.783333333333332,4.711111111111111,4.6499999999999995,4.62,4.605555555555556,4.609523809523809,4.625,4.688065476190475,0.8158086287805706,4.7,4.7,4.5,4.6,4.4,4.7,4.7,4.7,0.04255319148936154,0.017730496453900457,0.04691358024691361,0.010869565217391353,0.050000000000000044,-0.02009456264775411,-0.019250253292806607,-0.015957446808510634,0.014095571332311957,0.37440348134675727,2008-02-01,0.595106055063664,,
2007-12-01,5.0,2008-01-01,4.8,4.7333333333333325,4.655555555555555,4.616666666666666,4.579999999999999,4.588888888888889,4.595238095238095,4.6125,4.647772817460316,0.8297785052017433,4.7,4.6,4.4,4.4,4.5,4.6,4.7,4.9,0.02127659574468077,0.02898550724637672,0.058080808080807955,0.04924242424242409,0.01777777777777767,-0.0024154589371980784,-0.02228976697061813,-0.058673469387755195,0.011498052224561975,0.3878457835531879,2008-01-01,0.6088121443774657,,
2007-11-01,4.7,2007-12-01,4.7,4.666666666666667,4.588888888888889,4.566666666666666,4.546666666666666,4.566666666666666,4.580952380952381,4.608333333333333,4.603105158730159,0.8443703962343012,4.6,4.4,4.5,4.5,4.7,4.6,4.8,5.0,0.021739130434782705,0.06060606060606055,0.01975308641975304,0.014814814814814836,-0.03262411347517746,-0.007246376811594124,-0.045634920634920695,-0.07833333333333337,-0.005865706497451814,0.49138886193864684,2007-12-01,0.667879629086474,,
2007-10-01,4.7,2007-11-01,4.666666666666667,4.616666666666666,4.566666666666666,4.55,4.546666666666666,4.56111111111111,4.5857142857142845,4.620833333333333,4.589290674603173,0.8501093748465609,4.7,4.5,4.6,4.4,4.7,4.7,4.7,5.0,-0.007092198581560294,0.025925925925925908,-0.007246376811594124,0.03409090909090895,-0.03262411347517746,-0.02955082742316817,-0.024316109422492738,-0.07583333333333342,-0.014580765503811419,0.5437085916722693,2007-11-01,0.6969089832594151,,
2007-09-01,4.7,2007-10-01,4.666666666666667,4.583333333333333,4.555555555555555,4.5249999999999995,4.546666666666667,4.561111111111111,4.585714285714285,4.633333333333334,4.582172619047619,0.8539920855606202,4.6,4.4,4.4,4.5,4.6,4.7,4.9,5.0,0.01449275362318847,0.04166666666666652,0.03535353535353525,0.005555555555555536,-0.01159420289855062,-0.029550827423167947,-0.06413994169096227,-0.07333333333333325,-0.010193724268383539,0.515578621250888,2007-10-01,0.6847853534057542,,
2007-08-01,4.6,2007-09-01,4.633333333333334,4.533333333333334,4.522222222222222,4.508333333333334,4.540000000000001,4.561111111111112,4.595238095238096,4.645833333333334,4.567425595238095,0.8597859381268962,4.4,4.5,4.5,4.7,4.6,4.8,5.0,4.9,0.05303030303030298,0.007407407407407529,0.004938271604938205,-0.04078014184397161,-0.013043478260869268,-0.04976851851851838,-0.08095238095238089,-0.0518707482993197,-0.02137991072905139,0.5824188246521178,2007-09-01,0.721102381389507,,
2007-07-01,4.7,2007-08-01,4.566666666666667,4.516666666666667,4.511111111111111,4.516666666666667,4.540000000000001,4.572222222222223,4.614285714285716,4.658333333333334,4.561994047619048,0.8631143198774172,4.5,4.6,4.4,4.7,4.7,4.7,5.0,5.0,0.014814814814815058,-0.018115942028985477,0.025252525252525082,-0.03900709219858156,-0.03404255319148919,-0.027186761229314294,-0.07714285714285685,-0.06833333333333313,-0.027970149882152545,0.6208775670732084,2007-08-01,0.7419959434753127,,
2007-06-01,4.6,2007-07-01,4.5,4.5,4.477777777777778,4.516666666666667,4.540000000000001,4.572222222222223,4.628571428571429,4.670833333333334,4.55075892857143,0.8678205718196623,4.4,4.4,4.5,4.6,4.7,4.9,5.0,5.0,0.022727272727272707,0.022727272727272707,-0.004938271604938205,-0.018115942028985477,-0.03404255319148919,-0.06689342403628107,-0.07428571428571418,-0.06583333333333319,-0.027331836628274486,0.6165121615196981,2007-07-01,0.7421663666696803,,
2007-05-01,4.4,2007-06-01,4.433333333333334,4.466666666666666,4.466666666666666,4.516666666666667,4.546666666666667,4.5888888888888895,4.647619047619048,4.687500000000001,4.544250992063492,0.8712830899356199,4.5,4.5,4.7,4.6,4.8,5.0,4.9,5.1,-0.014814814814814725,-0.007407407407407529,-0.04964539007092217,-0.018115942028985477,-0.0527777777777777,-0.08222222222222209,-0.05150631681243922,-0.08088235294117618,-0.04467152800946814,0.7127891102359191,2007-06-01,0.7920361000857694,,
2007-04-01,4.5,2007-05-01,4.466666666666667,4.483333333333333,4.5,4.533333333333334,4.573333333333334,4.622222222222224,4.671428571428573,4.716666666666668,4.570873015873016,0.866691824257882,4.6,4.4,4.7,4.7,4.7,5.0,5.0,5.2,-0.02898550724637672,0.01893939393939381,-0.042553191489361764,-0.03546099290780125,-0.026950354609928895,-0.07555555555555526,-0.0657142857142855,-0.09294871794871784,-0.04365365144157918,0.7077780004677128,2007-05-01,0.7872349123627974,,
2007-03-01,4.4,2007-04-01,4.5,4.466666666666666,4.522222222222222,4.550000000000001,4.586666666666668,4.650000000000001,4.695238095238096,4.7458333333333345,4.589578373015874,0.8639116199996497,4.4,4.5,4.6,4.7,4.9,5.0,5.0,5.2,0.022727272727272707,-0.007407407407407529,-0.016908212560386437,-0.031914893617021156,-0.06394557823129232,-0.06999999999999973,-0.06095238095238076,-0.08733974358974339,-0.03946761795386983,0.6856428658290487,2007-04-01,0.7747772429143491,,
2007-02-01,4.5,2007-03-01,4.5,4.483333333333333,4.544444444444444,4.575,4.620000000000001,4.683333333333334,4.723809523809525,4.779166666666668,4.613635912698413,0.8597109458850116,4.5,4.7,4.6,4.8,5.0,4.9,5.1,5.4,0.0,-0.046099290780141855,-0.01207729468599028,-0.04687499999999989,-0.07599999999999985,-0.04421768707482998,-0.07376283846872056,-0.11496913580246904,-0.05175015585151893,0.7495901611128651,2007-03-01,0.8046505534989383,,
